,Source,Machine Translation ouput,Machine Post Edit (APE),Human Post-Edit (HPE)
63,"b'"" Sorry to disappoint , but we won\' t be commenting on this one .\n'","b'"" siento decepcionarte , pero no vamos a comentar en este caso .'","b'me di esto , pero no vamos a comentar en este caso .'","b'"" siento decepcionarles , pero no vamos a comentar sobre esto .'"
64,"b'For everything else , there \'s Operation Payback . ""\n'","b'para todo lo dem\xc3\xa1s , hay operation payback "" .'","b'por todo lo demas , hay operation payback .'","b'para todo lo dem\xc3\xa1s , hay operation payback "" .'"
65,b'But we hope she goes back to doing films AND television !\n',b'pero esperamos que se remonta a hacer pel\xc3\xadculas y la televisi\xc3\xb3n !',b'pero esperamos que se pregunta a hacer peliculas y la television !',b'\xc2\xa1 pero esperamos que vuelva a hacer pel\xc3\xadculas y televisi\xc3\xb3n !'
66,"b""23 Things That Only Happen When You 're Drunk\n""",b'23 cosas que s\xc3\xb3lo suceden cuando le beben',b'cosas que solo esta haciendo a los vista',b'23 cosas que s\xc3\xb3lo suceden cuando usted est\xc3\xa1 borracha'
67,"b""In March , after Amber had spent a month at the London office , traveling for meetings in seven countries , she ' d arrived home on a Sunday , gone straight to work on Monday , and then , after leaving the office at five and arriving at Baxter 's , he proposed amid rose petals in his all-white living room before they went to meet her family for dinner at eight .\n""","b'en marzo , despu\xc3\xa9s de que amber hab\xc3\xada pasado un mes en la oficina de londres , viajando para reuniones en siete pa\xc3\xadses , que hab\xc3\xada llegado a casa un domingo , hab\xc3\xada ido directamente a trabajar el lunes , y luego , despu\xc3\xa9s de salir de la oficina a las cinco y llegar a baxter , propuso en medio de p\xc3\xa9talos de rosa en su sala totalmente blanca antes de ir a conocer a su familia para la cena a las ocho .'","b'en marzo , despues de que amber , hemos disparado en que , parenting a trabajar lo que el y llamen al igual si , despues de luz en debajo de la oficina a las cinco y llegara a trabajar en el de la oficina a las cinco a el'","b'en marzo , despu\xc3\xa9s de que amber hab\xc3\xada pasado un mes en la oficina de londres , viajando para reuniones en siete pa\xc3\xadses , hab\xc3\xada llegado a casa un domingo e ido directamente a trabajar el lunes , y luego , despu\xc3\xa9s de salir de la oficina a las cinco y llegar a la casa de baxter , \xc3\xa9l la pidi\xc3\xb3 en matrimonio en medio de p\xc3\xa9talos de rosa en su sala totalmente blanca , antes de fueran a encontrarse con la familia de ella para cenar a las ocho .'"
68,b'I am very flattered that you view me as someone qualified to give you this advice .\n',b'me siento muy halagado de que me ven como alguien calificado para darle este consejo .',b'me siento muy dia de que meti como alguien cono para hacer este talento .',b'me siento muy halagado de que me vean como alguien calificado para dar este tipo de consejo .'
69,b'14 Lies That Rom-Coms Tell You\n',b'14 mentiras que rom-coms tell you',b'mentiras que romcoms realmente',b'14 mentiras que rom-coms te las dicen'
70,b'So today the company began digging a grave for @ facebook.com email addresses .\n',b'as\xc3\xad que hoy la empresa comenz\xc3\xb3 a cavar una tumba direcciones de correo electr\xc3\xb3nico for @ facebook.com.',b'entonces que el momento comenzo a los telefonos un iphone de correo electronico para comunicacion . com .',b'as\xc3\xad que hoy la empresa comenz\xc3\xb3 a cavar una tumba direcciones de correo electr\xc3\xb3nico para el @ facebook.com.'
71,b'Alleged Sex Offender Terry Richardson Gets The Vogue Boot !\n',b'presunto delincuente sexual terry richardson gets the vogue boot !',b'el charvet estilo sexual .',b'el presunto abusador sexual terry richardson eliminado de vogue !'
72,"b'There are no plans for the couple to reconcile and Kris is only doing this to get attention . ""\n'","b'no hay planes para la pareja de conciliar y kris s\xc3\xb3lo est\xc3\xa1 haciendo esto para llamar la atenci\xc3\xb3n "" .'",b'no existe planes para la pareja de toy y kris solo esta haciendo esto para llamar la atencion .',"b'no hay planes para la pareja de reconciliarse y kris s\xc3\xb3lo hizo esto para llamar la atenci\xc3\xb3n "" .'"
73,"b""BarrettBrown : glad you 're safe for now\n""",b'barrettbrown : alegro de que est\xc3\xa9s a salvo por ahora',"b'darle me gusta de que esta a sobrevivir en mas , segun para hacer .'",b'barrettbrown : me alegro de que est\xc3\xa9s a salvo por ahora'
74,"b'But most of all , we hate that they still love comedy in a way that those who do it regularly never will again .\n'","b'pero sobre todo , nos odian que todav\xc3\xada aman la comedia de una manera que los que lo hacen regularmente nunca lo har\xc3\xa1 de nuevo .'","b'pero sobre todo , nos habia personas que todavia pongo la comedia de una manera que sean que cuando como de regresar . mucho algo .'","b'pero sobre todo , odiamos que ellos siguen amando la comedia de una manera que los que lo hacen regularmente nunca lo har\xc3\xa1n de nuevo .'"
75,b'The plus and minus buttons in the top right let you zoom in on specific time periods .\n',b'los botones m\xc3\xa1s y menos en la parte superior derecha se permiten zoom en per\xc3\xadodos de tiempo espec\xc3\xadficos .',b'los conocia mas y menos en la parte superior .',b'los botones m\xc3\xa1s y menos en la parte superior derecha se permiten zoom en per\xc3\xadodos de tiempo espec\xc3\xadficos .'
76,"b'I spent a night over the weekend in Windsor , Vermont at an intimate and cozy bed and breakfast called the Snapdragon Inn ( hey Chris and McKay and Michelle !\n'","b'pas\xc3\xa9 una noche durante el fin de semana en windsor , vermont en una cama \xc3\xadntimo y acogedor y el desayuno se llama el snapdragon inn ( hey chris y mckay y michelle !'","b'pase una noche durante el fin de semana en windsor , volver en una one intima y al hombre joven duo e un desayuno se llama de y philip con que mama de por un desayuno salga y lax .'","b'pas\xc3\xa9 una noche durante el fin de semana en windsor , vermon , t en una posada \xc3\xadntima y acogedora que ofrece cama y desayuno llamada snapdragon inn ( hola , chris y mckay y michelle !'"
77,"b'I have nothing to complain about , nor will it be the end of the world if all I get to do in the next 30-40 years is to breathe in the air .\n'","b'no tengo nada de que quejarse , ni tampoco ser\xc3\xa1 el fin del mundo si todo me sale a hacer en los pr\xc3\xb3ximos 30 a 40 a\xc3\xb1os es respirar en el aire .'","b'no tengo nada de que soy suficientemente en que quejarse , no sera el fin del mundo si todos hacer la de por la beber al mundo sin hacer en los proximos a anos esta pensando por la fuerza .'","b'no tengo nada de que quejarme , ni tampoco ser\xc3\xa1 el fin del mundo si todo lo que tengo que hacer en los pr\xc3\xb3ximos 30 a 40 a\xc3\xb1os es respirar en el aire .'"
78,b'Intangir : tensions are high enough right now where there is a slim chance someone might care enough to kill him\n',b'intangir : tensiones son lo suficientemente alto en este momento donde hay una peque\xc3\xb1a posibilidad de que alguien puede cuidar lo suficiente para matarlo',b'ideas es desaparece son suficientemente alto en este momento donde hay una pequena posibilidad de que alguien puede adquirir su hacer una pequena posibilidad de que otros cual puedo vio lo suficiente para',b'intangir : tensiones est\xc3\xa1n suficientemente altas ahora mismo donde hay una peque\xc3\xb1a posibilidad de que alguien pueda importarse lo suficiente para matarlo .'
79,b'How does it work ?\n',b'\xc2\xbf c\xc3\xb3mo funciona ?',b'\xc2\xbf como estaba empresarios ?',b'\xc2\xbf c\xc3\xb3mo funciona ?'
80,"b'We offered to help her setup a new campaign that complied with our policies , but I believe that her friends chose to work with another company instead .\n'","b'nos ofrecieron a ayudarla a configurar una nueva campa\xc3\xb1a que cumpli\xc3\xb3 con nuestras pol\xc3\xadticas , pero creo que sus amigas decidieron trabajar con otra empresa en su lugar .'",b'nos cocinando a ayudarla a escoger una nueva campana que a traves de cantidad que hace amigas decidieron que sus amigos decidieron trabajar con otra empresa en su sitio .',"b'nos ofrecimos a ayudarla a configurar una nueva campa\xc3\xb1a que cumpli\xc3\xb3 con nuestras pol\xc3\xadticas , pero creo que sus amigas decidieron trabajar con otra empresa en su lugar .'"
81,"b'So , when I was a budding investigative reporter , nobody had to teach me to follow the money .\n'","b'as\xc3\xad que , cuando yo era un reportero de investigaci\xc3\xb3n en ciernes , nadie ten\xc3\xada que ense\xc3\xb1arme a seguir el dinero .'","b'asi que , cuando yo era un reportero de investigacion en la universidad , nadie tenia que los que veia a seguir mas dinero para atencion por el dinero .'","b'as\xc3\xad que , cuando yo era una reportera de investigaci\xc3\xb3n en ciernes , nadie me tuvo que ense\xc3\xb1ar a seguir el dinero .'"
82,"b'Back at rewardStyle headquarters , we made our way to her all-white office , where the only decoration was a $ 65 Carpe Diem candle , one of the many that had been doled out for free at the conference .\n'","b'de vuelta en la sede rewardstyle , nos dirigimos a ella todo-blanco de oficina , donde la \xc3\xbanica decoraci\xc3\xb3n era un carpe diem vela $ 65 , uno de los muchos que se hab\xc3\xadan repartido de forma gratuita en la conferencia .'","b'de vuelta en la sede rewardstyle , nos dirigimos a menos que su cual en la segunda fuente era un y el y trabajar en la conferencia .'","b'de vuelta en la sede rewardstyle , nos dirigimos a ella todo-blanco de oficina , donde la \xc3\xbanica decoraci\xc3\xb3n era un carpe diem vela $ 65 , uno de los muchos que se hab\xc3\xadan repartido de forma gratuita en la conferencia .'"
83,"b'It wasn \'t a , "" Don \'t think I \'m gay , "" but more so me being like , "" Hey , I \'m not a fake lesbian .\n'","b'no era una : "" no creo que soy gay "" , pero m\xc3\xa1s a\xc3\xban que yo sea como , "" hey , no soy una lesbiana falsa .'","b'no solo solo era una no yo es lo , pero un menos mas gente , pero mas aun que yo era como , no me estaba tener el pacifico .'","b'no era un : "" no crean que soy gay "" , era algo m\xc3\xa1s como , "" ey , no soy una lesbiana falsa .'"
84,"b'Box is akin to Aerohive in the financial sense , but larger .\n'","b'box es similar a aerohive en el sentido financiero , pero m\xc3\xa1s grande .'","b'box es similar a aerohive en el sentido financiero , pero mas grande .'","b'box es similar a aerohive en el aspecto financiero , pero m\xc3\xa1s grande .'"
85,b'It was in a company called Software Developers Company ( SDC ) which if my memory is working may have been a thinly traded public company .\n',"b'fue en una empresa llamada desarrolladores de software company ( sdc ) , que si la memoria est\xc3\xa1 funcionando puede haber sido una empresa p\xc3\xbablica con vol\xc3\xbamenes de contrataci\xc3\xb3n .'",b'estaba en una empresa llamada desarrolladores de software era enfermedades sabe para los apartamentos puede haber sido una empresa publica con por volumenes de contratacion .',"b'fue en una empresa llamada software developers company ( sdc ) , que si mi memoria no falla pudo haber sido una empresa p\xc3\xbablica con vol\xc3\xbamenes de contrataci\xc3\xb3n .'"
86,b'As a white person I was always the racial minority at those events and often would be asked to explain myself .\n',"b'como una persona blanca que era siempre la minor\xc3\xada racial en esos eventos y , a menudo se les pedir\xc3\xada que explicar a m\xc3\xad mismo .'","b'como una persona blanca que era siempre la demostracion levante en esos eventos y , a si se les llama a mi mismo .'","b'como persona blanca , era siempre la minor\xc3\xada racial en esos eventos , y a menudo pedir\xc3\xadan explicar me a m\xc3\xad mismo .'"
87,b'Tumblr is great art and so is Humans Of New York .\n',b'tumblr es gran arte y as\xc3\xad es seres humanos de nueva york .',b'el cuarto de la generacion es la parte de atencion hacia los sirviendo no sea humanos de nueva york .',"b'tumblr es una gran obra de arte as\xc3\xad como "" los seres humanos de nueva york "" .'"
88,"b'It hopes it can define your exact identity , because only then will you share its URL on Facebook and Twitter and Tumblr as some sort of badge of your own uniqueness , immortality .\n'","b'se espera que pueda definir su identidad exacta , porque s\xc3\xb3lo entonces compartir su url en facebook y twitter y tumblr como una especie de insignia de su propia singularidad , la inmortalidad .'","b'se espera que pueda definir su identidad exacta , porque solo entonces a su url en facebook y medio como un blog .'","b'se espera que pueda definir su identidad exacta , porque s\xc3\xb3lo entonces compartir\xc3\xa1 su url en facebook y twitter y tumblr como una especie de insignia de su propia singularidad , la inmortalidad .'"
89,"b""She 's in Park City this week so when she gets back to NYC , she will take the phone into the genius bar and get it fixed .\n""","b'ella est\xc3\xa1 en park city esta semana , as\xc3\xad cuando vuelva a nueva york , ella tomar\xc3\xa1 el tel\xc3\xa9fono en la barra de genio y que te lo arreglen .'","b'ella esta en legendario city esta semana , asi cuando carrera a nueva york , ella mientras trabajar en la seleccion en la mostrado de satisfacer como su telefono en la otan de que te saber algunos en la entrada de brooks y que te igual .'","b'ella est\xc3\xa1 en park city esta semana , as\xc3\xad que cuando vuelva a nueva york , llevar\xc3\xa1 el tel\xc3\xa9fono al genius bar para que lo reparen .'"
90,b'We are all already polluted .\n',b'todos estamos ya contaminados .',b'para salir con pueda los en como es grande .',b'todos estamos ya contaminados .'
91,"b'As a result , Napster was shut down in 2001 .\n'","b'como resultado , napster fue cerrado en 2001 .'","b'como resultado , napster termino en .'","b'como resultado , napster estuvo cerrado en 2001 .'"
92,"b""Los Angeles faces dramatic water issues in it 's future\n""",b'los angeles enfrenta a los problemas del agua dram\xc3\xa1ticos en \xc3\xa9l es futuro',b'los angeles enfrentara dramaticos en el espacio',b'los angeles enfrentara dram\xc3\xa1ticos problemas con el agua en su futuro .'
